Date,Log_Returns,Rolling_Volatility
2022-04-26,-0.0007080552084757914,0.01512132944349555
2022-04-27,-0.015081310377907445,0.015113695267578553
2022-04-28,0.012726141348779866,0.014381718656891525
2022-04-29,-0.021832310151902495,0.014873019504555378
2022-05-02,-0.010819116593701014,0.014963146455175042
2022-05-04,-0.03151399069907105,0.01520276622468157
2022-05-05,0.0013169982976745903,0.015200791013781714
2022-05-06,-0.017485362465428554,0.015375772903780683
2022-05-09,0.01107280300187213,0.01533626343134994
2022-05-10,0.02092011686396763,0.015725790179856817
2022-05-11,-0.01602062278459018,0.015615925187836246
2022-05-12,-0.019495402799664514,0.015922542291366314
2022-05-13,-0.021135291836155826,0.01632829887820337
2022-05-16,0.02030096068984934,0.016285520137094653
2022-05-17,0.038596386655965154,0.01784113150480307
2022-05-18,0.004470358904246322,0.01752878676228981
2022-05-19,-0.02164253888585347,0.017827134098003284
2022-05-20,0.02428894330884156,0.018444271010669765
2022-05-23,0.04015641046115266,0.019894101172782837
2022-05-24,-0.012076535987912269,0.019861314701661945
2022-05-25,-0.0019756329093763097,0.01974885794201361
2022-05-26,0.002276755667502335,0.019750240726120378
2022-05-27,0.017520201960093847,0.019952334882706528
2022-05-30,0.008892771951901647,0.01958851044925348
2022-05-31,-0.005951110263448029,0.01952145376165003
2022-06-01,-0.003388720895162502,0.019176627763145472
2022-06-02,-0.0017649436673916978,0.018414386004414543
2022-06-03,-0.028196810187376988,0.018477606199752576
2022-06-06,0.000713518633246181,0.018464829350126253
2022-06-07,0.012738626867483034,0.018628574125373606
2022-06-08,0.01057856112453513,0.018736560555383138
2022-06-09,0.004727463179466906,0.01853693069999085
2022-06-10,0.000661847455340013,0.018395111830890574
2022-06-13,-0.00423070197135628,0.017943380589040436
2022-06-14,-0.011449073593364263,0.017957791045858307
2022-06-15,0.005336811615604189,0.016903168254919717
2022-06-16,-0.0025308416304385298,0.01692305296778658
2022-06-17,-0.01874197536667999,0.016974074310302848
2022-06-20,-0.003544135605584227,0.016909031986303
2022-06-21,0.015497454590361443,0.016720376152191973
2022-06-22,0.0002762185657124503,0.016404915375760023
2022-06-23,0.0608456886408961,0.019153474108761222
2022-06-24,0.01108574144100595,0.01856810638818508
2022-06-27,0.010177307839645648,0.018379921296178794
2022-06-28,0.004835255756664051,0.017258356733077313
2022-06-29,0.002258975234302653,0.01726094001929025
2022-06-30,-0.004493661725626846,0.01665891248810864
2022-07-01,-0.008077859237758604,0.01637777647744695
2022-07-04,0.004837885941340937,0.014842320983951274
2022-07-05,-0.01127324113501385,0.014816326706978257
2022-07-06,0.033144432758211995,0.015823754790912876
2022-07-07,-0.002744062864224159,0.015862825773771922
2022-07-08,-0.015273410245288487,0.015975635492295345
2022-07-11,0.003733074748297655,0.015928411826171617
2022-07-12,-0.010391618344869648,0.016025117042521752
2022-07-13,0.00243189042011643,0.01599477398481993
2022-07-14,0.014999048357681864,0.016149386631161975
2022-07-15,0.024249152872440113,0.015527584597730163
2022-07-18,-0.008379706142567134,0.015688851835559965
2022-07-19,0.0012683702946719717,0.01560918988865018
2022-07-20,0.0038021986624705985,0.015554561682141121
2022-07-21,0.005465503804974429,0.01555726039257074
2022-07-22,0.003851918643958691,0.015548380427336235
2022-07-25,-0.023991854006855443,0.01629091588499449
2022-07-26,-0.011168068930912222,0.016282455588276255
2022-07-27,0.01539245543799367,0.016436774543555712
2022-07-28,0.007244511769008758,0.016415073441103028
2022-07-29,0.0060018551200132,0.015867453978010298
2022-08-01,0.025860735126526865,0.016262945907885153
2022-08-02,0.018667563903412277,0.01634104876745756
2022-08-03,-0.01699858675358898,0.01682813605888183
2022-08-04,0.0008088793120270792,0.01310503393464383
2022-08-05,-0.014095080654186012,0.013367164078256048
2022-08-08,0.009091951843680137,0.013345920807844164
2022-08-10,-0.00474676219506099,0.01339118374946391
2022-08-11,-0.007443525587963791,0.013494382140440402
2022-08-12,-0.013093269000448805,0.013713292127633508
2022-08-16,0.03440452676677826,0.014876367663556777
2022-08-17,-0.006613577755188601,0.014961565607700185
2022-08-18,0.0003745161115215844,0.014751131284707645
2022-08-19,-0.01903966462885329,0.01407780269588624
2022-08-22,-0.017344129599512922,0.014451551384107857
2022-08-23,0.010663782851619693,0.014262207035971114
2022-08-24,-0.0018938498736480605,0.014264294855137784
2022-08-25,0.003658397183369504,0.014107875822357398
2022-08-26,-0.0017530132524183261,0.014118493977314043
2022-08-29,0.012942601891765035,0.014054577203220191
2022-08-30,0.027691352445842914,0.014261430787251363
2022-09-01,-0.006378848390754276,0.014218954030409686
2022-09-02,-0.011692037851221465,0.014419229402763694
2022-09-05,0.0034079703176995903,0.014416756633843826
2022-09-06,-0.006872630495139714,0.014460184622010685
2022-09-07,-0.011752009276772559,0.01461764130108113
2022-09-08,0.0006543576623618644,0.013894884646689958
2022-09-09,0.017517725867274275,0.014024606439751033
2022-09-12,-0.0020532370897170015,0.013802448965101962
2022-09-13,-0.00012878431400073902,0.013757427625192291
2022-09-14,0.004548986089373721,0.01374174262242593
2022-09-15,0.026689189815356295,0.01379426835523243
2022-09-16,-0.002184807427104288,0.013391452555215315
2022-09-19,0.009875167530209112,0.013091319081119965
2022-09-20,0.002152763396299292,0.01309232299517989
2022-09-21,-0.005709194638123051,0.012841182852927222
2022-09-22,0.016509850942669314,0.013061947808896045
2022-09-23,-0.006230773745226451,0.013090165638969009
2022-09-26,-0.05596022117383822,0.016745104563200306
2022-09-27,-0.0069169657713168495,0.016615024238146668
2022-09-28,-0.005405400858710842,0.015336646505515835
2022-09-29,-0.01174556015849835,0.015429283467245083
2022-09-30,0.02329802428779913,0.016065116402211126
2022-10-03,-0.032365073123098456,0.016765802561030024
2022-10-04,0.01664992125537961,0.016764325428006193
2022-10-06,0.0014373757580095658,0.01665076097344082
2022-10-07,0.008706141018074372,0.016722967669310404
2022-10-10,0.009443721263328639,0.01679638976669855
2022-10-11,-0.020318052119129952,0.017218171565875382
2022-10-12,0.00028199171571289226,0.01704070972612164
2022-10-13,-0.004274296522481892,0.016191398633509883
2022-10-14,-0.00373537268461581,0.016171828816720267
2022-10-17,0.012282953339533453,0.016245017854052808
2022-10-18,0.009531739203457625,0.01633714718082313
2022-10-19,-0.01004194594397213,0.016389700147420867
2022-10-20,-0.0013713744854733736,0.016256076862053288
2022-10-21,-0.0004709490067534546,0.016255108103711273
2022-10-24,0.00711552768034407,0.015969642962432733
2022-10-25,0.02696214745060333,0.01674347315056686
2022-10-27,0.0040949122250683095,0.016757603375528462
2022-10-28,0.04863233290010774,0.018924138346107955
2022-10-31,0.003685597575836107,0.01834206713052744
2022-11-01,-0.007691491684792821,0.018403843707373597
2022-11-02,-0.024107248283668174,0.018875164034623245
2022-11-03,0.001050356019959334,0.01887152800114038
2022-11-04,-0.0010395669175413123,0.018843946416922833
2022-11-07,0.011183771123032472,0.018706981889526866
2022-11-09,-0.008586877336142579,0.018737903151890122
2022-11-10,-0.01702959546784568,0.015882336488056297
2022-11-11,-0.0010667425227975725,0.015817877140082898
2022-11-14,0.007105199201721176,0.015803447454884833
2022-11-15,0.001075770995083164,0.015602539325904047
2022-11-16,-0.0029786114516048246,0.015095868314921176
2022-11-17,-0.01638996236524098,0.014123732787189215
2022-11-18,-0.015520750232888543,0.014168469862109281
2022-11-21,0.0019364562190215273,0.014169781264062997
2022-11-22,0.0009639333214668718,0.014087612078916484
2022-11-23,0.006822741935995799,0.01403735694644178
2022-11-24,0.0036420308805778408,0.01349678976414963
2022-11-25,0.005826675476685568,0.013523581831593787
2022-11-28,-0.0037878350702270484,0.013517015153705137
2022-11-29,-0.008404474943307242,0.013603237905803362
2022-11-30,0.007151744372684373,0.013489749842511847
2022-12-01,-0.0017844660428025672,0.013399220129276256
2022-12-02,-0.016012634416876982,0.013604977699072833
2022-12-05,-0.002703336418051838,0.013613016982533905
2022-12-06,-0.008532635647101413,0.013708454515144934
2022-12-07,-0.006698671843655906,0.013695073225144377
2022-12-08,0.0027159254706891,0.012703782383211817
2022-12-09,-0.008019236561422017,0.012721701915782865
2022-12-12,0.005372539108919171,0.008619821474889074
2022-12-13,-0.00451938682073918,0.008528065848680925
2022-12-14,0.002421137412988999,0.008549730058759768
2022-12-15,-0.006670058235607341,0.007605706990938267
2022-12-16,-0.011523343999485576,0.007753125351262019
2022-12-19,0.013815553816393067,0.00832503376601453
2022-12-20,-0.009283009561725059,0.008011276720616037
2022-12-21,-0.020617248098577165,0.008580320535354185
2022-12-22,-0.0019240433452140228,0.008188593684016155
2022-12-23,-0.02339872640026257,0.008990183202570386
2022-12-26,0.014050392763968137,0.009358923526610975
2022-12-27,0.005874839260216327,0.009478883831764536
2022-12-28,0.013822586028298976,0.009979934305532017
2022-12-29,0.001750035643955479,0.009667300145074574
2022-12-30,-0.004895904338653855,0.009348329983570042
2023-01-02,0.001035778518890508,0.00933751052751773
2023-01-03,-0.002448364193406176,0.009323660261054955
2023-01-04,0.004766203409122228,0.00926470949506404
2023-01-05,0.004536769197162985,0.009284803318462424
2023-01-06,-0.009267276681685001,0.009258566643695338
2023-01-09,-0.0007219052393583978,0.009260088293741234
2023-01-10,-0.010059954905617834,0.009302328431388425
2023-01-11,-0.001049664322138773,0.009131112324106483
2023-01-12,0.010178096413213933,0.009427314102989404
2023-01-13,0.01001052213494694,0.009315480532666516
2023-01-16,-0.008709009544323978,0.009408534029869024
2023-01-17,0.011773898968712365,0.009620619487261318
2023-01-18,0.0017321521738477086,0.009569078527425334
2023-01-19,0.0008944711170713903,0.009552804735794186
2023-01-20,-0.007301851140817531,0.009534738269423361
2023-01-23,-0.0026932783323610596,0.009471739421515461
2023-01-24,0.03291975775189673,0.011278909763818592
2023-01-25,0.009758148494119653,0.01140531370383611
2023-01-27,-0.00531896055753287,0.011378476138171492
2023-01-30,0.00905745912719608,0.011242558446263451
2023-01-31,0.008841381464103983,0.011086852743722776
2023-02-01,-0.014317530799177877,0.01128591500923733
2023-02-02,0.011486207133206042,0.010676705224822402
2023-02-03,0.008101054691103716,0.010706086257559453
2023-02-06,-0.0038430683078083784,0.00962525189710818
2023-02-07,-0.01647410007761174,0.010021897858963982
2023-02-08,0.008211602990351088,0.01006220267074715
2023-02-09,-0.0037991050862429317,0.009864217062907115
2023-02-10,0.0011524575688653046,0.009864239162779244
2023-02-13,-0.00021554221565628823,0.00979716545930592
2023-02-14,-0.00398080233841383,0.009849936572512487
2023-02-15,0.008047599215928302,0.009893347202933807
2023-02-16,-0.00456073269771442,0.009943036593392214
2023-02-17,0.0003009587242695591,0.00992819112451504
2023-02-20,-0.013038991553603517,0.010089693366334565
2023-02-21,-0.0027416188960362273,0.010109765604511252
2023-02-22,-0.0012580463008216418,0.009898881579097895
2023-02-23,0.004298467024583286,0.009900678927092685
2023-02-24,-0.004119362629704949,0.009818141106625896
2023-02-27,-0.0032730744057754137,0.009703182439343826
2023-02-28,-0.000909860731683604,0.009545664265996404
2023-03-01,0.01608014074160005,0.009744232224983334
2023-03-02,-0.024884716152101742,0.010835456086085953
2023-03-03,0.006122523163303176,0.010888689158719139
2023-03-06,0.0035051010153465223,0.0108039382515356
2023-03-08,0.0072090240293016606,0.01084634373275473
2023-03-09,-0.01763233627995902,0.009582135873650487
2023-03-10,0.006953058853579051,0.009490759718866803
2023-03-13,-0.009713797906542414,0.009597828021424098
2023-03-14,-0.0007338860349164485,0.009414147366679435
2023-03-15,-0.004379887923705512,0.009236978081879116
2023-03-16,-0.0044346202770012945,0.00893972903269504
2023-03-17,-0.014396601060849194,0.008913697553666151
2023-03-20,-0.011762091111049927,0.008863805553427523
2023-03-21,0.001070165528917396,0.00888939471222339
2023-03-22,0.002912443436888737,0.008547519263597128
