Date,Close,High,Low,Open,Volume
2021-03-30,568.8912353515625,570.1285645240233,558.9449073735103,566.2737836780382,4637718
2021-03-31,568.986328125,576.791103855231,566.9875703093533,569.3670715628815,5269919
2021-04-01,581.3120727539062,583.1680950837708,568.557924629319,571.0802188331458,6033653
2021-04-05,579.4560546875,582.4542490957474,564.1796703399713,582.2162990028162,5353987
2021-04-06,590.5446166992188,591.9247390074842,574.4115870192898,579.4085395161436,7444994
2021-04-07,591.1157836914062,598.1115533441491,586.4519953495459,591.0682052774356,4757224
2021-04-08,584.6434936523438,595.827150226076,583.7392715021913,590.639825558324,3222479
2021-04-09,606.0589599609375,611.0559125165636,580.122396696021,583.4536983997718,16755446
2021-04-12,589.4976806640625,614.7203966621034,585.5477430146881,608.2005857640802,15229597
2021-04-13,597.1119995117188,604.9167749568566,586.4042442619751,593.9234911857778,7399207
2021-04-15,602.7276611328125,610.5800151862602,596.3030078163554,603.0607680674603,8588761
2021-04-16,614.9107055664062,618.6703291854997,596.1602239708949,602.7276707026426,9804095
2021-04-19,609.77099609375,620.0028511756303,604.393300185492,612.9595044400895,11340358
2021-04-20,614.05419921875,627.71251501163,608.3433954430566,612.7692335132389,13831258
2021-04-22,609.1047973632812,626.2847863426223,607.343931421081,619.3366536751098,11295290
2021-04-23,607.201171875,614.6727829476,599.7771392111927,605.8210494602414,7668180
2021-04-26,604.1077880859375,612.959521104345,600.5861146224249,612.959521104345,6527947
2021-04-27,608.4384765625,611.4842498158868,601.5379228588189,602.2041948350743,5112384
2021-04-28,612.3885498046875,616.1005374131349,607.5343317259943,610.0566266378614,6069155
2021-04-29,613.4354248046875,620.5739285844162,610.1992798538935,617.6709486659851,5676290
2021-04-30,622.9058837890625,634.4702256568538,609.247510991844,611.0559552806158,10874266
2021-05-03,627.4269409179688,631.9479935790303,618.7655209639577,622.4299879767955,6567597
2021-05-04,614.05419921875,632.852261647074,611.0560039991909,630.0920165848355,5604638
2021-05-05,650.4605712890625,654.7436741076649,611.29395227719,611.29395227719,25296369
2021-05-06,646.6533203125,663.1194582955492,640.8948804800407,656.5995896377394,11153908
2021-05-07,646.700927734375,657.694213019294,644.940061772628,648.1762070421696,6466334
2021-05-10,664.5471801757812,669.5917116584577,650.6508567765001,654.838802588513,10924222
2021-05-11,673.969970703125,687.0572287410873,662.6435786026125,664.8327083284848,14760511
2021-05-12,668.9729614257812,680.4897823875026,666.2603532249681,680.4897823875026,7250661
2021-05-14,658.1224975585938,676.7301865692293,653.8869735204789,669.1157822196459,6851035
2021-05-17,654.02978515625,664.8326983924522,647.2719662507568,654.8387924037326,6318234
2021-05-18,657.5037841796875,662.3103651620446,651.7454026822778,657.6941559013567,4080423
2021-05-19,669.4965209960938,672.685029557883,657.5037993733264,660.8351012529905,7745431
2021-05-20,653.7443237304688,667.8310213445534,651.983515575362,666.2605268653334,6226376
2021-05-21,657.1231689453125,661.0255282360964,654.8388242281271,658.4080765404171,3434231
2021-05-24,657.6466064453125,664.7375322132713,656.3616408374486,657.694184854501,3722957
2021-05-25,662.5484619140625,663.7858493321016,657.6943014503763,661.5015043531281,2800233
2021-05-26,669.8771362304688,672.1139021143551,662.6434761434684,665.7844059682636,6235460
2021-05-27,665.7846069335938,675.5405643618559,661.0256033100513,673.1610625500847,9875654
2021-05-28,637.4684448242188,661.0255094145874,634.1847211717503,660.5496091198326,28316552
2021-05-31,636.08837890625,643.1317271321756,627.2366442554483,639.6100530192128,13947126
2021-06-01,638.7057495117188,640.847300756102,632.2810957785691,637.8015273676534,6443084
2021-06-02,644.7972412109375,645.4158766616058,637.8491093857641,638.6581165494421,4978457
2021-06-03,642.9412841796875,648.0333939850948,641.0376830422199,645.320785601522,3604574
2021-06-04,641.4660034179688,646.5105348018117,640.371409529164,646.1774278408518,3747803
2021-06-07,642.7984619140625,645.1303848211212,638.5629960485426,641.4659760338103,2793705
2021-06-08,646.0347290039062,647.1769014694249,633.0426261335776,640.5618749460463,5695920
2021-06-09,640.4189453125,651.697816130897,635.4219926709209,648.2237210570536,4492551
2021-06-10,643.46484375,648.1762687760639,640.5618632691497,640.6094416849072,3099864
2021-06-11,648.461669921875,653.2682508348174,641.5611162873985,642.6557101012186,3822099
2021-06-14,644.464111328125,650.746029640211,639.1816300405096,649.1279571313422,3640962
2021-06-15,640.7521362304688,648.5569122903293,639.3720138264754,644.4641234867706,3862284
2021-06-16,636.3263549804688,647.7003851181031,634.7082821499035,642.4654811972367,4842448
2021-06-17,632.9949951171875,641.0853004434858,629.7589078426482,639.419649346895,2776147
2021-06-18,636.2786254882812,640.5617276793018,621.2401894140228,634.850924757941,4158743
2021-06-21,638.9912719726562,642.2749954680925,630.0919601236359,630.0919601236359,2932177
2021-06-22,634.66064453125,647.4623745440556,633.756422319695,645.3208231398305,4577152
2021-06-23,633.185302734375,639.9430632616783,632.2335022041467,634.66058193757,2631031
2021-06-24,632.757080078125,638.658255909361,629.6161494546085,632.1860229077777,3460776
2021-06-25,639.8478393554688,644.7496348094901,632.7569145301198,632.7569145301198,3010243
2021-06-28,643.7026977539062,647.1292145760835,637.2780440672807,642.4653686625485,3342385
2021-06-29,644.9400634765625,648.6521090547675,640.6569607755406,640.799754102894,2937766
2021-06-30,642.8936157226562,650.508019206011,641.7514435814954,645.3682736174312,3768943
2021-07-01,651.1743774414062,652.7448135120336,641.2280499542493,642.4653790656425,4102748
2021-07-02,648.4140625,656.2664162844037,645.606239528131,652.4592144495413,5071894
2021-07-05,647.414794921875,651.935847877903,645.8918790701805,651.0316256680375,1600769
2021-07-06,640.7997436523438,650.0797993532132,639.9907363926638,645.3207964296904,2682423
2021-07-07,647.319580078125,649.1280244980641,633.9943713640885,635.8028157840276,2576763
2021-07-08,634.7557373046875,648.0809434779417,633.0424500363524,644.368898520934,2548016
2021-07-09,635.7076416015625,639.8955293699327,632.185967776064,634.3750975292231,1994075
2021-07-12,636.3263549804688,640.4190864272124,634.2800183037496,636.373933397452,1555035
2021-07-13,650.079833984375,656.1237447819022,636.7546250886485,637.9919542960201,7744032
2021-07-14,652.8875732421875,659.0266981671683,648.1761490861188,649.080371191755,2663467
2021-07-15,650.079833984375,655.0292089071621,648.4617612855195,652.9352358906021,1905193
2021-07-16,655.4098510742188,662.1200915858824,649.7466841417204,651.888235430133,3479357
2021-07-19,656.028564453125,658.1701158060732,645.36838609979,645.36838609979,1940882
2021-07-20,643.845458984375,658.2652016841549,641.4183793312727,655.7905436247745,2724983
2021-07-22,654.1725463867188,655.0291901714046,642.9888892405479,647.2244135656298,2047831
2021-07-23,660.5496215820312,665.2610462076523,648.7472708121221,653.1255884624492,3956261
2021-07-26,669.4965209960938,671.019378618051,661.6917449736504,661.6917449736504,4715053
2021-07-27,655.1243896484375,671.6857445464407,641.3708583460495,671.0194724586722,5327355
2021-07-28,654.6483764648438,658.5983718024029,640.1334187470866,655.124276717885,3332667
2021-07-29,669.1157836914062,671.9236069201501,647.8906431389154,654.6484037767168,4397443
2021-07-30,736.6461181640625,745.9737528328175,662.5960398683454,669.0682726123814,35893710
2021-08-02,737.6454467773438,763.24890552216,727.2707972563179,747.1634525422128,18661462
2021-08-03,756.4910888671875,765.5807727815425,728.3653933653678,736.6460700245744,14678219
2021-08-04,747.8773193359375,759.4417198305672,742.1189373408747,752.8742724718123,5796169
2021-08-05,748.2579956054688,756.1103498279928,745.5453292908029,747.6393020354678,5026619
2021-08-06,747.353759765625,758.0615153268238,743.8796647240081,748.591088789594,4064324
2021-08-09,750.7802734375,754.7778474258802,744.3080412194682,751.1134384909544,2873586
2021-08-10,755.1109619140625,760.2982866594314,744.4984203731944,751.8748748194328,5656020
2021-08-11,741.9761352539062,756.6814659273808,736.0273815909551,755.7296653413088,4275776
2021-08-12,741.1195678710938,743.5942262186298,735.8846645185146,742.40447545668,2821380
2021-08-13,740.7863159179688,750.4946926154831,730.6496754710208,731.9345829059056,4319920
2021-08-16,743.1658325195312,745.259805276899,733.8857774729798,737.8357728583164,2310304
2021-08-17,746.3543701171875,754.9681528481599,740.6911456388274,745.2597763271556,5686055
2021-08-18,745.1646728515625,753.2549775159143,741.7381560200952,750.0188324128555,4036305
2021-08-20,724.4630126953125,746.6399539169231,707.5209164113716,737.6454270905152,6238261
2021-08-23,724.65380859375,734.8172128228891,716.4944862564786,730.0456724798834,2375417
2021-08-24,736.1054077148438,742.4038750794309,719.7867652062488,725.0831626347342,2732537
2021-08-25,733.9105224609375,740.5429744093606,724.8923006207317,734.817126669082,2254852
2021-08-26,725.799072265625,735.867011882284,724.5584832849698,730.1889248270145,1735864
2021-08-27,736.534912109375,741.4973254216966,723.4608806939847,725.9898202246534,2432862
2021-08-30,751.2313842773438,758.6272724097976,733.0518257429688,733.8629643686347,3617125
2021-08-31,757.7683715820312,764.4008248451254,747.8913055707734,751.4699611178012,7435465
2021-09-01,752.471923828125,767.1682916123352,751.0404617028971,758.7226301256849,2811619
2021-09-02,753.8556518554688,759.2952193616586,752.2810202825603,754.1896363727084,2679549
2021-09-03,753.3308715820312,760.7744634501311,748.1775843099293,756.7663575992015,2860730
2021-09-06,748.4160766601562,756.8616794737559,744.1216905014433,753.3307863403305,4613445
2021-09-07,734.7218017578125,747.223214097432,731.5725385496004,746.2689060334507,3851664
2021-09-08,741.9268188476562,743.3582809491388,728.6619134087148,732.2405686624211,2548562
2021-09-09,740.8294677734375,746.5076133948387,736.2010961535187,736.9168273264764,2008287
2021-09-13,744.6465454101562,747.2231887447509,736.3918158845986,740.8293132837463,1935832
2021-09-14,745.6962280273438,751.9946369673698,741.783530628318,748.8454324973568,1996844
2021-09-15,744.9805908203125,749.8475385002702,743.2150860077608,748.8455267127895,1393824
2021-09-16,745.3623657226562,748.7024442333812,742.7380183213724,744.3603538187081,1353677
2021-09-17,734.7218017578125,751.8993469094776,731.6203005498729,749.1318302253948,4052622
2021-09-20,721.93408203125,739.3502049619443,717.257949014334,731.6680363595918,2206369
2021-09-21,729.568603515625,731.3340503498571,716.7331468470155,721.9341380766125,2123997
2021-09-22,734.9126586914062,738.6344836517555,729.5685565268309,730.0457105860374,1817865
2021-09-23,734.674072265625,741.6882717940598,731.0954168673453,735.8669573983849,2109768
2021-09-24,735.2467041015625,741.163426106084,727.1827888229575,733.8629456756619,1777859
2021-09-27,728.184814453125,739.1116543035246,725.3695937913375,736.2010261262918,2862731
2021-09-28,739.6842651367188,754.8577888689069,720.454989786541,731.6681111761865,4938824
2021-09-29,774.2301025390625,782.294017140249,736.1054846259909,748.1775046513635,18565413
2021-09-30,780.8626098632812,794.8909507089941,769.7448970995345,777.5702352393367,10478553
2021-10-01,788.8309936523438,792.7436915199378,768.5042442792868,774.8981197243096,5730355
2021-10-04,793.984375,800.5691244854377,788.6879764554592,792.0757587139423,4007435
2021-10-05,783.0098266601562,796.274733067258,777.7134281473733,790.1671376899566,2987134
2021-10-06,764.01904296875,786.34987584842,760.8698378822181,782.9620937364487,2910453
2021-10-07,785.634033203125,788.5923645999197,767.3590123511867,771.1285404670829,4089061
2021-10-08,783.8687133789062,795.7020991238146,781.1966040447652,787.3996068272371,2753935
2021-10-11,794.5091552734375,797.9924029540144,780.4331115377942,788.2584491960301,2988841
2021-10-12,791.7894897460938,804.2431995493536,786.0636408024021,795.4158490944957,2407031
2021-10-13,804.0523071289062,808.1081167008098,789.4514043193232,790.1194316627882,4113083
2021-10-14,802.8593139648438,811.1618052680312,799.9486861952084,805.3405497287607,2300231
2021-10-18,797.7062377929688,812.1162681358525,794.1275820873171,811.1619599476787,2632795
2021-10-19,789.5468139648438,803.7183247491913,787.9245367287815,798.7559107867903,2029762
2021-10-20,777.6657104492188,796.6564070933842,770.6038070612034,787.3519029214378,2089252
2021-10-21,781.0057983398438,791.121441238077,773.0372904917492,785.443296204771,3155655
2021-10-22,775.4230346679688,789.0696288427557,763.5896491809295,787.3995896684831,1709523
2021-10-25,776.043212890625,783.7253800042616,759.1996547889561,772.9894158946142,2129988
2021-10-26,776.3297119140625,786.2545403802804,769.4586813025538,779.6697905762619,1628608
2021-10-27,787.3995361328125,800.1395833438677,778.5244830593663,778.5244830593663,3569869
2021-10-28,770.69921875,791.2646054487926,766.3571284288372,786.3021915476013,1647229
2021-10-29,758.6749877929688,779.2403170077728,743.7400417787568,763.4465285966982,4321416
2021-11-01,774.7073364257812,776.6636564635702,751.0405062023464,762.444500124955,1935341
2021-11-02,778.142822265625,797.8015451759697,746.9846405340793,777.4270912143307,17608860
2021-11-03,751.9470825195312,784.4412618254403,745.6486140826153,782.5326456166192,9452138
2021-11-04,759.1044921875,760.5836582927514,752.4720383486002,760.5836582927514,485870
2021-11-08,763.4464721679688,766.3093964385987,747.2232346343994,761.5378559875488,4280584
2021-11-09,764.7347412109375,774.8981453568266,760.5835244450626,763.4464486274154,3232291
2021-11-10,774.039306640625,777.7611316735523,760.5835852071425,763.2079325839551,2900645
2021-11-11,758.5317993164062,773.4190411998536,755.9074519399313,771.9875789945037,2107377
2021-11-12,769.6494750976562,771.6057950341907,759.7246476565081,767.216001115804,2076523
2021-11-15,773.6575317382812,782.1986002579041,769.7925958652098,771.367169167248,2109222
2021-11-16,761.96728515625,780.0991383676379,759.295234226998,775.1844285407512,1512946
2021-11-17,755.191650390625,768.2179785427116,751.422180198575,763.446438303316,1662900
2021-11-18,754.5237426757812,758.0546361428239,744.4557453553381,753.9034190957086,3177648
2021-11-22,735.532958984375,757.7206220351524,730.0933912323351,755.6688363469733,2894426
2021-11-23,749.32275390625,755.5734604966436,726.7533433759522,734.8172587084505,2739763
2021-11-24,743.3583374023438,760.5358839246562,740.1136664273683,747.700427790659,2404041
2021-11-25,747.1278686523438,751.2790857769614,738.9684874304421,740.16137260951,1861259
2021-11-26,732.2406005859375,762.3967717863605,727.1827792561284,739.5887846765085,5432649
2021-11-29,716.7330322265625,739.5887211287778,714.8244161720366,737.6801050742519,4664270
2021-11-30,719.16650390625,726.8487300999225,711.9614899711281,716.6853263412874,5505266
2021-12-01,711.2936401367188,728.3757813335512,706.5220988243469,722.1727776274679,3687799
2021-12-02,731.238525390625,735.5329115103742,712.009195355879,718.5939440380301,4896650
2021-12-03,717.4488525390625,736.6304812221532,714.6813938633721,736.6304812221532,3135454
2021-12-06,703.4682006835938,718.1645096708498,700.1758262696529,716.8762171049491,2577704
2021-12-07,709.7189331054688,716.6853704633673,701.41644113259,707.2376971414117,2583462
2021-12-08,722.9360961914062,728.6142410881863,713.2021418321184,715.9219548900775,2530785
2021-12-09,725.0355224609375,731.7633823922548,721.6000368672595,723.5563566705023,2604449
2021-12-10,726.5623168945312,739.5886433961057,719.7390501645478,719.7390501645478,2950388
2021-12-13,727.7553100585938,738.0141217994659,724.3198243090245,728.9481951447416,2491218
2021-12-14,721.5045776367188,733.6243013208152,719.1665113035665,722.6497589270729,3224172
2021-12-15,739.6842651367188,743.2629208993716,711.2458923254409,718.1169230390044,6231786
2021-12-16,729.5208129882812,750.5632942025425,725.274130443652,750.5632942025425,6186549
2021-12-17,733.815185546875,737.0597979639861,719.0711145482109,727.1827329605,7171030
2021-12-20,729.0436401367188,739.3024515854262,718.6416591832141,732.9085760564985,7474026
2021-12-21,742.9765014648438,748.129788100116,729.1390350976809,729.1390350976809,5599344
2021-12-22,761.0606689453125,764.4007471162324,741.9745079686276,749.1318183348844,5871235
2021-12-23,756.241455078125,767.2159980769665,753.9033886160597,765.2119161467634,4277384
2021-12-24,749.5136108398438,758.4840721014696,742.069961005154,757.1480756989353,3076272
2021-12-27,757.81591796875,760.201687837996,745.4576766431238,748.1774309955302,3598487
2021-12-28,777.8563842773438,782.4371090198712,757.9113831334554,759.6291257887359,5477769
2021-12-29,800.4736938476562,805.102123492247,779.1926329735815,784.9184820830015,8748856
2021-12-30,796.3223876953125,803.4796982835386,789.5467653906527,798.4218771171273,5179861
2021-12-31,807.058349609375,812.0684669964987,795.8929334973735,796.3223837798241,3346523
2022-01-03,810.1598510742188,820.7526473971164,802.477682727762,806.3903225326379,3726756
2022-01-04,799.4238891601562,814.9790991933844,794.3660679924167,813.5476370753632,3027262
2022-01-05,796.9426879882812,805.9609113746601,792.696063449893,801.6188210764318,2436343
2022-01-06,791.6939697265625,806.294930129428,784.4412515267986,799.5193077292615,2423850
2022-01-07,791.07373046875,797.8015910888305,787.49507500633,791.6939958010955,1475374
2022-01-10,788.9264526367188,796.8471975620195,780.194510945737,794.07968100249,4837873
2022-01-11,794.3661499023438,803.0503310152586,790.4534514284946,792.9346876367193,4950526
2022-01-12,797.992431640625,806.3903311321408,789.6899396589899,806.3903311321408,3953446
2022-01-13,825.9536743164062,831.2023689538878,796.1315456943523,797.9924581696375,7395140
2022-01-14,820.4663696289062,829.19831183655,817.6511491510186,825.9536410745197,2351963
2022-01-17,814.2156372070312,823.9495909339942,811.6389938313145,820.4663432645181,1750754
2022-01-18,808.0126953125,827.5760117351955,806.3903598623245,815.9334410441272,3354708
2022-01-19,800.1873779296875,809.2533052884615,795.8929912860577,809.2533052884615,1677779
2022-01-20,782.5326538085938,804.2431634112102,778.3814368094885,800.9507887672587,2886894
2022-01-21,771.796630859375,782.246315594158,764.4961510216434,779.1925182030043,3218477
2022-01-24,764.257568359375,787.3041307582902,755.4302190145094,767.2636619753519,5300160
2022-01-25,771.1287231445312,774.6119713449923,748.9410576733898,754.8577801149642,3779497
2022-01-27,774.99365234375,780.0515323122172,755.1440537807804,765.3551629911542,3593525
2022-01-28,789.5468139648438,804.3863520944591,774.9936148734477,778.715439906835,5073701
2022-01-31,796.3701782226562,810.9233780044364,782.5804133375358,792.1711989215046,8041517
2022-02-01,851.0042724609375,854.105773874448,801.4756573589535,808.680730316647,12337459
2022-02-02,849.9544677734375,857.3980587367606,841.6996800391436,849.3341442571857,4404741
2022-02-03,843.1788940429688,850.4793741674304,840.2205622878632,848.7138692682573,2292825
2022-02-04,853.1038208007812,861.5971287708622,841.0795026209014,842.5587269171643,4222492
2022-02-07,846.5189819335938,860.2610417662536,839.5048407511729,860.2610417662536,3494623
2022-02-08,853.2468872070312,855.0123922190774,841.6997819773097,845.5170145486354,4766558
2022-02-09,852.6217651367188,860.4126336420411,851.5637075444391,859.787473829569,2874380
2022-02-10,860.1721801757812,862.0477770385644,846.4179010253129,857.382883680072,3159839
2022-02-11,846.5139770507812,861.6148521124715,841.2720045826364,860.4606342576111,2682532
2022-02-14,831.845947265625,852.814072119398,829.2971106357204,836.7994386896775,5163415
2022-02-15,843.33984375,846.417738175465,826.2672132356653,829.5855672458393,3219287
2022-02-16,835.693359375,847.524019919958,834.010141995705,842.5705281499332,2136415
2022-02-17,829.6338500976562,839.0598563797897,828.4315518803951,839.0598563797897,2275289
2022-02-18,829.9703979492188,834.7795900599317,823.718448205292,829.6337192778939,1797851
2022-02-21,811.6473999023438,831.0284692829365,807.463425883131,822.8528419809631,2305713
2022-02-22,813.5228271484375,816.6007214675975,793.1318433281976,804.0968234945954,3171552
2022-02-23,808.184814453125,820.4482555531278,806.0687579731082,817.4184407401532,1979574
2022-02-24,787.0243530273438,805.0107447277314,783.8983779007457,798.9030350260311,3679222
2022-02-25,799.8168334960938,803.135188230575,785.8701745387963,789.1885292732775,2098988
2022-02-28,811.6954345703125,814.6771100740334,789.6693121260702,789.6693121260702,4123139
2022-03-02,789.5731811523438,812.7053833738303,784.5716096354379,812.1282450992114,3807036
2022-03-03,789.5731811523438,801.0190231078071,785.8219878381748,801.0190231078071,2657776
2022-03-04,797.9892578125,807.5595029969351,778.46389118655,785.1486798560778,4082674
2022-03-07,791.2564086914062,797.3640592454626,778.2234509874642,786.783836505173,3065234
2022-03-08,822.3718872070312,828.8162166608399,794.6709511686182,794.6709511686182,4864275
2022-03-09,835.1161499023438,851.9964012544856,827.1809834909479,830.4512573731776,7276355
2022-03-10,836.3665771484375,848.2453167280432,833.5291420995301,836.7032558153004,2899758
2022-03-11,867.5783081054688,872.3875005007319,835.8857184794923,838.72315373389,7194497
2022-03-14,858.2003173828125,877.0042464707989,855.9881007911595,867.530161658174,3861194
2022-03-15,857.6232299804688,873.3492642856077,847.716247528763,859.5949869526975,4039746
2022-03-16,855.2667846679688,865.6546284683972,846.8506980023037,865.6546284683972,3134307
2022-03-17,876.8118896484375,880.0821637940996,858.1522593227171,858.1522593227171,5484100
2022-03-21,878.9280395507812,895.4716740564982,876.5234432187283,877.6776611993067,3878744
2022-03-22,879.216552734375,886.8151003958571,868.0592495740359,878.9280129244628,2174495
2022-03-23,866.424072265625,890.6624131775229,861.61487996985,882.967705504283,2578669
2022-03-24,874.1668701171875,879.7936603911659,851.7079653214734,852.1888845565504,3141478
2022-03-25,867.9149169921875,880.034116896852,862.095806009524,877.0523824263411,1571676
2022-03-28,871.3295288085938,876.1387213537213,864.9813594254472,874.2150443356702,1545077
2022-03-29,884.2661743164062,886.8150697454562,866.7126222308807,873.3974113416293,3177777
2022-03-30,885.4684448242188,886.8150421232756,873.7340628151209,886.8150421232756,2084073
2022-03-31,879.8417358398438,891.6242570358405,876.0424621619832,885.4684673775885,1901705
2022-04-01,874.0226440429688,883.9295687084103,869.598151783419,879.1203762780054,1184766
2022-04-04,890.7105712890625,893.3556272831592,868.1554457072998,873.3493973235486,1876408
2022-04-05,893.64404296875,904.8014037448304,888.8829898055072,892.5860442004645,2911697
2022-04-06,892.6822509765625,902.9739342366757,889.7005752338388,892.3937111798409,1881754
2022-04-07,895.4235229492188,911.8228568937207,891.4799500534227,892.6822481242215,2728625
2022-04-08,889.3158569335938,901.5312176703336,884.2181246057785,901.2426778604504,1453271
2022-04-11,890.0852661132812,897.9242137376024,883.5447181220519,884.8913153451771,1102625
2022-04-12,886.1417236328125,892.7303520261605,876.6195585088321,884.8913454293756,1420380
2022-04-13,901.0021362304688,907.0136263307521,886.1417209613767,886.1417209613767,1825531
2022-04-18,892.1051025390625,905.1380009212182,884.169935858796,892.2012628952288,1287320
2022-04-19,886.8150634765625,901.9640192789007,880.1302744130686,895.4235294673373,2001066
2022-04-20,888.2578125,895.471600906876,881.0921042746444,882.9677010016243,1455897
2022-04-21,908.0716552734375,909.8991718070196,885.4684517454618,895.4715950870351,2410164
2022-04-22,889.5081176757812,906.2922090648165,883.3042484143269,905.0899110957731,1745381
2022-04-25,865.6546630859375,887.1517304035193,862.3843886541162,880.6112402458406,1146270
2022-04-26,883.0157470703125,889.4600762060219,869.5500092310215,870.4637674684507,3142879
2022-04-27,871.521728515625,886.5264423962659,869.1171325769924,875.3210018398557,1586283
2022-04-28,885.8532104492188,891.96086111054,874.5996888684439,884.8913720013911,3150038
2022-04-29,893.2113037109375,930.1458651177134,884.458538556731,888.7387314178467,4290688
2022-05-02,888.16162109375,889.7005390843775,868.1072548000029,887.2478628529582,2119174
2022-05-04,866.5202026367188,885.7569698507123,860.8453328262088,884.9874521973888,3925917
